Drone_ID,Elapsed_ms,Pitch,Roll,Yaw,Velocity_ms,Altitude_m,GPR_Score,Deviation_Flag,Detected_Mine_ID,Camera_Frame_URL,Pos_X,Pos_Y,Pos_Z
drone_2,8100,0.0072,0.0242,-2.7372,5.1673,34.86,0.9846,0,80,http://internal-drone-net/cam/drone_2/frame_00008100.jpg,100.3031,298.8133,34.86
drone_1,8200,-0.0171,-0.0284,-2.7467,4.7328,39.37,0.9779,0,80,http://internal-drone-net/cam/drone_1/frame_00008200.jpg,100.8357,299.1306,39.37
drone_2,8200,0.0279,0.0071,-2.4192,5.1267,37.38,0.965,0,80,http://internal-drone-net/cam/drone_2/frame_00008200.jpg,99.8243,298.4394,37.38
drone_1,8300,-0.0107,-0.005,-2.5111,5.3445,37.01,0.9888,0,80,http://internal-drone-net/cam/drone_1/frame_00008300.jpg,100.3347,298.7871,37.01
drone_2,8300,0.0182,0.0082,-2.456,5.0166,38.64,0.9682,0,80,http://internal-drone-net/cam/drone_2/frame_00008300.jpg,99.4452,298.1134,38.64
drone_1,8400,0.0123,0.0603,-2.5014,4.7579,27.26,0.9933,0,80,http://internal-drone-net/cam/drone_1/frame_00008400.jpg,99.9361,298.4852,27.26
drone_2,8400,-0.0307,0.0238,-2.4272,5.0196,25.38,0.9842,0,80,http://internal-drone-net/cam/drone_2/frame_00008400.jpg,99.0661,297.7874,25.38
drone_1,8500,0.0059,0.0491,-2.5172,4.8638,26.83,0.984,0,80,http://internal-drone-net/cam/drone_1/frame_00008500.jpg,99.5374,298.1834,26.83
drone_2,8500,0.0356,-0.0064,-2.4349,4.7552,37.59,0.9886,0,80,http://internal-drone-net/cam/drone_2/frame_00008500.jpg,98.687,297.4614,37.59
drone_1,8600,-0.0255,-0.0065,-2.5097,4.7369,33.13,0.9914,0,80,http://internal-drone-net/cam/drone_1/frame_00008600.jpg,99.1388,297.8816,33.13
drone_2,8600,-0.0059,-0.0525,-2.4518,4.9579,32.82,0.9993,0,80,http://internal-drone-net/cam/drone_2/frame_00008600.jpg,98.3079,297.1354,32.82
drone_1,8700,-0.0004,0.001,-2.4995,5.184,37.69,0.9623,0,80,http://internal-drone-net/cam/drone_1/frame_00008700.jpg,98.7402,297.5797,37.69
drone_2,8700,-0.0355,-0.0218,-2.166,4.9903,27.08,0.9928,0,80,http://internal-drone-net/cam/drone_2/frame_00008700.jpg,97.9422,296.6503,27.08
drone_1,8800,0.0227,-0.0214,-2.2316,4.8999,29.99,0.978,0,80,http://internal-drone-net/cam/drone_1/frame_00008800.jpg,98.3452,297.1183,29.99
drone_2,8800,0.0219,-0.0001,-2.2094,4.8458,30.25,0.9729,0,80,http://internal-drone-net/cam/drone_2/frame_00008800.jpg,97.6604,296.2373,30.25
drone_1,8900,0.0049,-0.0171,-2.2272,4.9056,38.9,0.9735,0,80,http://internal-drone-net/cam/drone_1/frame_00008900.jpg,98.0383,296.7236,38.9
drone_2,8900,-0.002,0.0109,-2.1836,5.1342,36.17,0.9647,0,80,http://internal-drone-net/cam/drone_2/frame_00008900.jpg,97.3786,295.8243,36.17
drone_1,9000,-0.0175,-0.0188,-2.2144,4.9466,37.63,0.9892,0,80,http://internal-drone-net/cam/drone_1/frame_00009000.jpg,97.7314,296.3289,37.63
drone_2,9000,0.0481,0.0111,-2.1329,5.0583,26.37,0.978,0,80,http://internal-drone-net/cam/drone_2/frame_00009000.jpg,97.0967,295.4113,26.37
drone_1,9100,0.0449,0.0121,-2.2734,5.0829,31.13,0.9619,0,80,http://internal-drone-net/cam/drone_1/frame_00009100.jpg,97.4244,295.9342,31.13
drone_2,9100,0.0047,0.017,-2.1198,4.9556,31.18,0.969,0,80,http://internal-drone-net/cam/drone_2/frame_00009100.jpg,96.8149,294.9983,31.18
drone_1,9200,0.014,-0.0212,-2.2252,4.9117,36.03,0.9828,0,80,http://internal-drone-net/cam/drone_1/frame_00009200.jpg,97.1175,295.5394,36.03
drone_2,9200,0.0137,0.0207,-1.9217,5.0537,25.26,0.9856,0,80,http://internal-drone-net/cam/drone_2/frame_00009200.jpg,96.5873,294.4352,25.26
drone_1,9300,0.008,0.0169,-1.9896,5.013,37.33,0.9981,0,80,http://internal-drone-net/cam/drone_1/frame_00009300.jpg,96.8554,294.9915,37.33
drone_2,9300,0.0004,0.0015,-1.8977,4.697,26.01,0.9637,0,80,http://internal-drone-net/cam/drone_2/frame_00009300.jpg,96.4219,293.9633,26.01
drone_1,9400,0.0001,-0.0128,-1.9519,4.8238,38.9,0.9839,0,80,http://internal-drone-net/cam/drone_1/frame_00009400.jpg,96.6611,294.5308,38.9
drone_2,9400,-0.0119,-0.0078,-1.9627,4.7399,39.81,0.9715,0,80,http://internal-drone-net/cam/drone_2/frame_00009400.jpg,96.2566,293.4914,39.81
drone_1,9500,-0.0,0.0017,-1.9341,5.1469,37.11,0.9772,0,80,http://internal-drone-net/cam/drone_1/frame_00009500.jpg,96.4668,294.0701,37.11
drone_2,9500,-0.0352,-0.0029,-1.9171,5.2881,36.17,0.9624,0,80,http://internal-drone-net/cam/drone_2/frame_00009500.jpg,96.0913,293.0195,36.17
drone_1,9600,-0.0219,0.0236,-1.9666,5.0525,27.48,0.9743,0,80,http://internal-drone-net/cam/drone_1/frame_00009600.jpg,96.2725,293.6094,27.48
drone_2,9600,0.0256,0.0127,-1.8638,5.0231,25.45,0.9832,0,80,http://internal-drone-net/cam/drone_2/frame_00009600.jpg,95.9259,292.5477,25.45
drone_1,9700,0.0136,-0.006,-1.9502,4.9741,29.01,0.9898,0,80,http://internal-drone-net/cam/drone_1/frame_00009700.jpg,96.0782,293.1487,29.01
drone_2,9700,0.0149,0.0071,-1.6474,4.9611,35.0,0.9989,0,80,http://internal-drone-net/cam/drone_2/frame_00009700.jpg,95.8518,291.9448,35.0
drone_1,9800,-0.0117,0.0287,-1.7078,5.0573,30.67,0.9913,0,80,http://internal-drone-net/cam/drone_1/frame_00009800.jpg,95.9668,292.5515,30.67
drone_2,9800,-0.0158,-0.0102,-1.67,5.257,30.24,0.9762,0,80,http://internal-drone-net/cam/drone_2/frame_00009800.jpg,95.8142,291.4462,30.24
drone_1,9900,0.0113,-0.0094,-1.7375,5.1757,36.74,0.993,0,80,http://internal-drone-net/cam/drone_1/frame_00009900.jpg,95.8984,292.0562,36.74
drone_2,9900,0.0061,-0.0092,-1.6043,5.045,34.74,0.9669,0,80,http://internal-drone-net/cam/drone_2/frame_00009900.jpg,95.7767,290.9476,34.74
drone_1,10000,0.0192,-0.0067,-1.7218,5.032,35.29,0.9884,0,80,http://internal-drone-net/cam/drone_1/frame_00010000.jpg,95.8299,291.5609,35.29
drone_2,10000,0.0305,-0.014,-1.7199,5.0347,31.85,0.9854,0,80,http://internal-drone-net/cam/drone_2/frame_00010000.jpg,95.7391,290.449,31.85
drone_1,10100,-0.0099,-0.0388,-1.7133,4.9247,39.16,0.9895,0,80,http://internal-drone-net/cam/drone_1/frame_00010100.jpg,95.7615,291.0656,39.16
drone_2,10100,-0.0061,0.0033,-1.6041,4.8707,36.16,0.9894,0,80,http://internal-drone-net/cam/drone_2/frame_00010100.jpg,95.7015,289.9504,36.16
drone_1,10200,-0.0071,0.0196,-1.6612,4.8774,29.54,0.9884,0,80,http://internal-drone-net/cam/drone_1/frame_00010200.jpg,95.6931,290.5704,29.54
drone_2,10200,-0.0034,0.0259,-1.3871,4.9999,36.57,0.9647,0,80,http://internal-drone-net/cam/drone_2/frame_00010200.jpg,95.786,289.3489,36.57
drone_1,10300,0.0108,0.0026,-1.4865,5.1195,29.93,0.9616,0,80,http://internal-drone-net/cam/drone_1/frame_00010300.jpg,95.74,289.9647,29.93
drone_2,10300,-0.0121,0.0629,-1.3734,5.0966,27.83,0.966,0,80,http://internal-drone-net/cam/drone_2/frame_00010300.jpg,95.8787,288.8576,27.83
drone_1,10400,-0.0091,-0.009,-1.4636,5.0876,24.88,0.9931,0,80,http://internal-drone-net/cam/drone_1/frame_00010400.jpg,95.8021,289.4686,24.88
drone_2,10400,-0.0179,0.0085,-1.3853,5.1898,26.5,0.9717,0,80,http://internal-drone-net/cam/drone_2/frame_00010400.jpg,95.9715,288.3663,26.5
drone_1,10500,-0.0057,0.0147,-1.4422,5.0648,35.09,0.9921,0,80,http://internal-drone-net/cam/drone_1/frame_00010500.jpg,95.8642,288.9725,35.09
drone_2,10500,0.0076,0.0155,-1.3839,4.8836,30.39,0.9674,0,80,http://internal-drone-net/cam/drone_2/frame_00010500.jpg,96.0642,287.8749,30.39
drone_1,10600,-0.0073,-0.015,-1.4209,4.8244,35.74,0.9652,0,80,http://internal-drone-net/cam/drone_1/frame_00010600.jpg,95.9263,288.4763,35.74
drone_2,10600,0.009,-0.0087,-1.4152,5.1073,30.51,0.9788,0,80,http://internal-drone-net/cam/drone_2/frame_00010600.jpg,96.157,287.3836,30.51
drone_1,10700,0.014,0.0106,-1.4675,4.8427,38.01,0.984,0,80,http://internal-drone-net/cam/drone_1/frame_00010700.jpg,95.9884,287.9802,38.01
drone_2,10700,0.0017,0.0013,-1.1095,5.011,34.36,0.9718,0,80,http://internal-drone-net/cam/drone_2/frame_00010700.jpg,96.3942,286.8244,34.36
drone_1,10800,0.0601,-0.0222,-1.2,4.8271,26.41,0.972,0,80,http://internal-drone-net/cam/drone_1/frame_00010800.jpg,96.1905,287.4074,26.41
drone_2,10800,-0.0059,0.0166,-1.0589,5.1071,35.86,0.9922,0,80,http://internal-drone-net/cam/drone_2/frame_00010800.jpg,96.611,286.3739,35.86
drone_1,10900,0.0132,0.0154,-1.2176,5.1224,36.74,0.9947,0,80,http://internal-drone-net/cam/drone_1/frame_00010900.jpg,96.3788,286.9442,36.74
drone_2,10900,-0.0085,0.0025,-1.1034,5.1614,35.62,0.9773,0,80,http://internal-drone-net/cam/drone_2/frame_00010900.jpg,96.8278,285.9233,35.62
drone_1,11000,0.0519,0.05,-1.1432,5.0236,25.3,0.9659,0,80,http://internal-drone-net/cam/drone_1/frame_00011000.jpg,96.5672,286.4811,25.3
drone_2,11000,0.0077,0.0254,-1.1219,5.032,36.98,0.9827,0,80,http://internal-drone-net/cam/drone_2/frame_00011000.jpg,97.0445,285.4727,36.98
drone_1,11100,-0.0113,-0.0294,-1.2127,5.3142,30.26,0.9718,0,80,http://internal-drone-net/cam/drone_1/frame_00011100.jpg,96.7556,286.0179,30.26
drone_2,11100,-0.0023,-0.0048,-1.0923,5.2798,33.19,0.9909,0,80,http://internal-drone-net/cam/drone_2/frame_00011100.jpg,97.2613,285.0221,33.19
drone_1,11200,0.0066,0.0281,-1.1856,4.8291,27.89,0.9714,0,80,http://internal-drone-net/cam/drone_1/frame_00011200.jpg,96.944,285.5548,27.89
drone_2,11200,0.0008,0.0088,-0.8528,4.976,27.95,0.9745,0,80,http://internal-drone-net/cam/drone_2/frame_00011200.jpg,97.6352,284.5434,27.95
drone_1,11300,0.0004,-0.0576,-0.9276,4.9662,30.78,0.9729,0,80,http://internal-drone-net/cam/drone_1/frame_00011300.jpg,97.2874,285.0538,30.78
drone_2,11300,-0.0048,-0.036,-0.8713,5.0814,29.32,0.9701,0,80,http://internal-drone-net/cam/drone_2/frame_00011300.jpg,97.9612,284.1643,29.32
drone_1,11400,-0.0638,0.0013,-0.9391,5.0093,36.9,0.9784,0,80,http://internal-drone-net/cam/drone_1/frame_00011400.jpg,97.5893,284.6552,36.9
drone_2,11400,0.0199,-0.0247,-0.8661,4.8141,27.39,0.9718,0,80,http://internal-drone-net/cam/drone_2/frame_00011400.jpg,98.2871,283.7852,27.39
drone_1,11500,0.0074,-0.0148,-0.8868,4.9642,26.14,0.9955,0,80,http://internal-drone-net/cam/drone_1/frame_00011500.jpg,97.8911,284.2565,26.14
drone_2,11500,0.0273,0.0195,-0.8669,4.679,28.14,0.9713,0,80,http://internal-drone-net/cam/drone_2/frame_00011500.jpg,98.6131,283.4061,28.14
drone_1,11600,-0.0083,0.0307,-0.9104,4.9291,37.17,0.9713,0,80,http://internal-drone-net/cam/drone_1/frame_00011600.jpg,98.1929,283.8579,37.17
drone_2,11600,0.0192,0.0029,-0.8648,5.0288,33.52,0.998,0,80,http://internal-drone-net/cam/drone_2/frame_00011600.jpg,98.9391,283.0269,33.52
drone_1,11700,0.0013,-0.0254,-0.9486,4.9758,25.87,0.9605,0,80,http://internal-drone-net/cam/drone_1/frame_00011700.jpg,98.4948,283.4593,25.87
drone_2,11700,0.0159,-0.0182,-0.5991,5.2147,30.31,0.9679,0,80,http://internal-drone-net/cam/drone_2/frame_00011700.jpg,99.4242,282.6613,30.31
drone_1,11800,0.0052,0.0082,-0.6599,5.2005,36.56,0.9714,0,80,http://internal-drone-net/cam/drone_1/frame_00011800.jpg,98.9562,283.0643,36.56
drone_2,11800,-0.0032,-0.0161,-0.6409,5.207,26.5,0.9772,0,80,http://internal-drone-net/cam/drone_2/frame_00011800.jpg,99.8372,282.3795,26.5
drone_1,11900,-0.004,0.0044,-0.6144,4.736,24.68,0.9655,0,80,http://internal-drone-net/cam/drone_1/frame_00011900.jpg,99.3509,282.7574,24.68
drone_2,11900,0.0124,0.0116,-0.6192,5.1446,31.32,0.9744,0,80,http://internal-drone-net/cam/drone_2/frame_00011900.jpg,100.2502,282.0976,31.32
drone_1,12000,0.0419,0.0041,-0.6478,5.0456,38.65,0.9724,0,80,http://internal-drone-net/cam/drone_1/frame_00012000.jpg,99.7457,282.4504,38.65
drone_2,12000,0.0004,-0.0223,-0.603,5.2464,37.72,0.9857,0,80,http://internal-drone-net/cam/drone_2/frame_00012000.jpg,100.6632,281.8158,37.72
drone_1,12100,-0.034,0.0378,-0.6868,5.2863,38.46,0.9882,0,80,http://internal-drone-net/cam/drone_1/frame_00012100.jpg,100.1404,282.1435,38.46
drone_2,12100,0.0007,-0.0081,-0.6026,5.2162,27.75,0.9774,0,80,http://internal-drone-net/cam/drone_2/frame_00012100.jpg,101.0762,281.534,27.75
drone_1,12200,-0.0299,0.0173,-0.6471,5.0955,28.09,0.966,0,80,http://internal-drone-net/cam/drone_1/frame_00012200.jpg,100.5351,281.8366,28.09
drone_2,12200,-0.0069,-0.0055,0.154,4.989,30.06,0.9754,0,80,http://internal-drone-net/cam/drone_2/frame_00012200.jpg,101.6606,281.5544,30.06
drone_1,12300,0.037,-0.0228,-2.8425,5.0467,32.94,0.98,0,80,http://internal-drone-net/cam/drone_1/frame_00012300.jpg,100.1504,281.6036,32.94
drone_2,12300,-0.0265,-0.0001,0.1806,4.8593,27.86,0.9876,0,80,http://internal-drone-net/cam/drone_2/frame_00012300.jpg,102.1537,281.6372,27.86
drone_1,12400,-0.0266,-0.0233,-2.7833,4.896,36.91,0.9837,0,80,http://internal-drone-net/cam/drone_1/frame_00012400.jpg,99.6785,281.4385,36.91
drone_2,12400,0.0334,-0.013,0.1929,5.2212,37.58,0.9669,0,80,http://internal-drone-net/cam/drone_2/frame_00012400.jpg,102.6468,281.7199,37.58
drone_1,12500,-0.0007,0.0149,-2.773,4.9932,32.54,0.9946,0,80,http://internal-drone-net/cam/drone_1/frame_00012500.jpg,99.2065,281.2733,32.54
drone_2,12500,0.0056,0.0102,0.1612,4.9367,38.5,0.9639,0,80,http://internal-drone-net/cam/drone_2/frame_00012500.jpg,103.1399,281.8027,38.5
drone_1,12600,-0.0082,-0.0068,-2.832,5.1929,36.58,0.9679,0,80,http://internal-drone-net/cam/drone_1/frame_00012600.jpg,98.7346,281.1082,36.58
drone_2,12600,0.009,0.0295,0.1454,5.0189,37.09,0.9709,0,80,http://internal-drone-net/cam/drone_2/frame_00012600.jpg,103.633,281.8854,37.09
drone_1,12700,0.0387,0.0131,-2.8237,5.0407,28.57,0.9798,0,80,http://internal-drone-net/cam/drone_1/frame_00012700.jpg,98.2626,280.9431,28.57
drone_2,12700,-0.0259,-0.02,0.2075,4.8071,36.77,0.9613,0,80,http://internal-drone-net/cam/drone_2/frame_00012700.jpg,104.1261,281.9682,36.77
drone_1,12800,-0.0103,-0.01,-2.7994,5.1332,35.69,0.993,0,80,http://internal-drone-net/cam/drone_1/frame_00012800.jpg,97.7907,280.7779,35.69
drone_2,12800,-0.0057,-0.0307,0.1972,4.936,29.07,0.9667,0,80,http://internal-drone-net/cam/drone_2/frame_00012800.jpg,104.6192,282.0509,29.07
drone_1,12900,0.0046,-0.0227,-2.7958,4.8097,24.37,0.9722,0,80,http://internal-drone-net/cam/drone_1/frame_00012900.jpg,97.3188,280.6128,24.37
drone_2,12900,0.0105,-0.0145,0.1394,5.1341,37.13,0.98,0,80,http://internal-drone-net/cam/drone_2/frame_00012900.jpg,105.1123,282.1337,37.13
drone_1,13000,-0.008,-0.0196,-2.781,5.1098,23.66,0.9873,0,80,http://internal-drone-net/cam/drone_1/frame_00013000.jpg,96.8468,280.4476,23.66
drone_2,13000,0.0011,0.0169,0.1904,5.15,26.6,0.9655,0,80,http://internal-drone-net/cam/drone_2/frame_00013000.jpg,105.6054,282.2164,26.6
drone_1,13100,0.0032,-0.0144,-2.7757,4.7114,34.6,0.9861,0,80,http://internal-drone-net/cam/drone_1/frame_00013100.jpg,96.3749,280.2825,34.6
drone_2,13100,0.003,-0.0065,0.1745,4.9903,38.2,0.9633,0,80,http://internal-drone-net/cam/drone_2/frame_00013100.jpg,106.0985,282.2992,38.2
drone_1,13200,0.0054,-0.0096,-2.8287,4.8429,33.7,0.9784,0,80,http://internal-drone-net/cam/drone_1/frame_00013200.jpg,95.9029,280.1173,33.7
drone_2,13200,-0.008,-0.0314,0.1389,5.172,33.32,0.98,0,80,http://internal-drone-net/cam/drone_2/frame_00013200.jpg,106.5916,282.3819,33.32
drone_1,13300,-0.0102,-0.0295,-2.8255,5.0274,29.84,0.9917,0,80,http://internal-drone-net/cam/drone_1/frame_00013300.jpg,95.431,279.9522,29.84
drone_2,13300,0.0064,-0.0439,0.1856,5.3609,25.58,0.9918,0,80,http://internal-drone-net/cam/drone_2/frame_00013300.jpg,107.0848,282.4647,25.58
drone_1,13400,0.0229,0.0065,-2.759,4.7802,24.27,0.9861,0,80,http://internal-drone-net/cam/drone_1/frame_00013400.jpg,94.9591,279.7871,24.27
drone_2,13400,0.025,-0.0085,0.2233,4.8936,30.74,0.9971,0,80,http://internal-drone-net/cam/drone_2/frame_00013400.jpg,107.5779,282.5474,30.74
drone_1,13500,-0.0238,0.0058,-2.8092,4.781,34.92,0.9673,0,80,http://internal-drone-net/cam/drone_1/frame_00013500.jpg,94.4871,279.6219,34.92
drone_2,13500,-0.0241,-0.0347,0.1853,5.02,38.03,0.9796,0,80,http://internal-drone-net/cam/drone_2/frame_00013500.jpg,108.071,282.6302,38.03
drone_1,13600,-0.0141,-0.0239,-2.8329,5.2035,31.45,0.9985,0,80,http://internal-drone-net/cam/drone_1/frame_00013600.jpg,94.0152,279.4568,31.45
drone_2,13600,-0.0138,-0.0102,0.0974,5.1485,32.09,0.9743,0,80,http://internal-drone-net/cam/drone_2/frame_00013600.jpg,108.5641,282.7129,32.09
drone_1,13700,0.0007,0.021,-2.8309,5.1311,31.42,0.9625,0,80,http://internal-drone-net/cam/drone_1/frame_00013700.jpg,93.5432,279.2916,31.42
drone_2,13700,-0.0067,-0.0085,0.1725,4.7841,36.97,0.965,0,80,http://internal-drone-net/cam/drone_2/frame_00013700.jpg,109.0572,282.7957,36.97
drone_1,13800,0.0225,-0.0068,-2.7912,4.9155,23.41,0.973,0,80,http://internal-drone-net/cam/drone_1/frame_00013800.jpg,93.0713,279.1265,23.41
drone_2,13800,0.0188,-0.0035,0.1873,4.9923,35.49,0.9712,0,80,http://internal-drone-net/cam/drone_2/frame_00013800.jpg,109.5503,282.8784,35.49
drone_1,13900,-0.0039,0.0327,-2.8162,5.0189,27.68,0.9797,0,80,http://internal-drone-net/cam/drone_1/frame_00013900.jpg,92.5993,278.9614,27.68
drone_2,13900,-0.0245,0.0056,0.1396,4.879,26.82,0.9848,0,80,http://internal-drone-net/cam/drone_2/frame_00013900.jpg,110.0434,282.9612,26.82
drone_1,14000,-0.0075,-0.0282,-2.8262,4.9126,33.57,0.9932,0,80,http://internal-drone-net/cam/drone_1/frame_00014000.jpg,92.1274,278.7962,33.57
drone_2,14000,-0.0082,0.0089,0.1719,5.1288,35.37,0.9884,0,80,http://internal-drone-net/cam/drone_2/frame_00014000.jpg,110.5365,283.0439,35.37
drone_1,14100,0.0133,0.0323,-2.7926,4.7724,37.16,0.9693,0,80,http://internal-drone-net/cam/drone_1/frame_00014100.jpg,91.6555,278.6311,37.16
drone_2,14100,-0.0086,-0.0349,0.1647,4.9334,25.62,0.9778,0,80,http://internal-drone-net/cam/drone_2/frame_00014100.jpg,111.0296,283.1266,25.62
drone_1,14200,0.0149,-0.0015,-2.7598,4.7627,24.34,0.9818,0,80,http://internal-drone-net/cam/drone_1/frame_00014200.jpg,91.1835,278.4659,24.34
drone_2,14200,0.037,-0.0113,0.1218,5.0488,39.0,0.9847,0,80,http://internal-drone-net/cam/drone_2/frame_00014200.jpg,111.5227,283.2094,39.0
drone_1,14300,-0.0446,0.0059,-2.7798,4.9177,31.41,0.9808,0,80,http://internal-drone-net/cam/drone_1/frame_00014300.jpg,90.7116,278.3008,31.41
drone_2,14300,0.009,0.0165,0.1474,5.1172,33.24,0.9635,0,80,http://internal-drone-net/cam/drone_2/frame_00014300.jpg,112.0158,283.2921,33.24
drone_1,14400,0.0175,-0.0092,-2.7907,4.9561,38.07,0.9982,0,80,http://internal-drone-net/cam/drone_1/frame_00014400.jpg,90.2396,278.1356,38.07
drone_2,14400,0.0109,0.0022,0.1728,5.065,33.97,0.9858,0,80,http://internal-drone-net/cam/drone_2/frame_00014400.jpg,112.5089,283.3749,33.97
drone_1,14500,0.0063,0.0282,-2.8099,5.0253,34.95,0.9887,0,80,http://internal-drone-net/cam/drone_1/frame_00014500.jpg,89.7677,277.9705,34.95
drone_2,14500,0.0103,-0.0023,0.1429,5.3603,38.06,0.9921,0,80,http://internal-drone-net/cam/drone_2/frame_00014500.jpg,113.002,283.4576,38.06
drone_1,14600,-0.0139,-0.0007,-2.7918,4.7647,30.84,0.1972,0,-1,http://internal-drone-net/cam/drone_1/frame_00014600.jpg,89.2958,277.8054,30.84
drone_2,14600,-0.0024,-0.0212,0.1963,4.7006,32.34,0.9763,0,80,http://internal-drone-net/cam/drone_2/frame_00014600.jpg,113.4951,283.5404,32.34
drone_1,14700,0.0322,-0.0149,-2.7945,4.6005,25.67,0.1044,0,-1,http://internal-drone-net/cam/drone_1/frame_00014700.jpg,88.8238,277.6402,25.67
drone_2,14700,0.023,-0.0347,0.1972,4.914,29.15,0.9784,0,80,http://internal-drone-net/cam/drone_2/frame_00014700.jpg,113.9882,283.6231,29.15
drone_1,14800,0.0313,-0.0075,-2.7765,4.8416,26.64,0.126,0,-1,http://internal-drone-net/cam/drone_1/frame_00014800.jpg,88.3519,277.4751,26.64
drone_2,14800,-0.0097,0.0078,0.1591,5.1081,38.95,0.9703,0,80,http://internal-drone-net/cam/drone_2/frame_00014800.jpg,114.4813,283.7059,38.95
drone_1,14900,-0.03,0.0027,-2.8216,4.8159,28.83,0.0234,0,-1,http://internal-drone-net/cam/drone_1/frame_00014900.jpg,87.8799,277.3099,28.83
drone_2,14900,-0.0056,0.0129,0.1804,5.0994,33.2,0.9867,0,80,http://internal-drone-net/cam/drone_2/frame_00014900.jpg,114.9744,283.7886,33.2
drone_1,15000,0.015,0.0281,-2.7692,4.9454,27.47,0.011,0,-1,http://internal-drone-net/cam/drone_1/frame_00015000.jpg,87.408,277.1448,27.47
drone_2,15000,-0.0383,0.0156,0.1478,5.1248,24.67,0.9723,0,80,http://internal-drone-net/cam/drone_2/frame_00015000.jpg,115.4675,283.8714,24.67
drone_1,15100,-0.0252,0.0024,-2.8366,5.1684,37.48,0.1465,0,-1,http://internal-drone-net/cam/drone_1/frame_00015100.jpg,86.9361,276.9797,37.48
drone_2,15100,0.0184,0.0075,-0.3016,5.0476,25.49,0.985,0,80,http://internal-drone-net/cam/drone_2/frame_00015100.jpg,115.9895,283.7025,25.49
drone_1,15200,0.0098,-0.0071,-2.757,4.7774,36.65,0.2267,0,-1,http://internal-drone-net/cam/drone_1/frame_00015200.jpg,86.4641,276.8145,36.65
drone_2,15200,-0.0012,0.0072,-0.395,5.0026,34.98,0.9986,0,80,http://internal-drone-net/cam/drone_2/frame_00015200.jpg,116.4567,283.5244,34.98
drone_1,15300,0.0208,-0.0059,-2.7832,5.0502,33.8,0.0571,0,-1,http://internal-drone-net/cam/drone_1/frame_00015300.jpg,85.9922,276.6494,33.8
drone_2,15300,0.0023,-0.039,-0.409,4.9291,31.45,0.9869,0,80,http://internal-drone-net/cam/drone_2/frame_00015300.jpg,116.9239,283.3464,31.45
drone_1,15400,-0.0407,-0.0176,-2.8297,5.0747,29.56,0.1131,0,-1,http://internal-drone-net/cam/drone_1/frame_00015400.jpg,85.5202,276.4842,29.56
drone_2,15400,-0.0064,0.0014,-0.3785,5.0095,30.91,0.9632,0,80,http://internal-drone-net/cam/drone_2/frame_00015400.jpg,117.3912,283.1683,30.91
drone_1,15500,0.0074,0.0123,-2.8438,5.0364,32.86,0.145,0,-1,http://internal-drone-net/cam/drone_1/frame_00015500.jpg,85.0483,276.3191,32.86
drone_2,15500,-0.0036,0.0223,-0.3931,4.8843,37.07,0.9753,0,80,http://internal-drone-net/cam/drone_2/frame_00015500.jpg,117.8584,282.9903,37.07
drone_1,15600,-0.0003,0.0049,-2.7925,4.9502,31.97,0.0932,0,-1,http://internal-drone-net/cam/drone_1/frame_00015600.jpg,84.5764,276.1539,31.97
drone_2,15600,0.0339,-0.0164,-0.3843,5.0624,28.39,0.9611,0,80,http://internal-drone-net/cam/drone_2/frame_00015600.jpg,118.3256,282.8122,28.39
drone_1,15700,0.0093,0.0015,-0.3674,5.0339,32.44,0.2062,0,-1,http://internal-drone-net/cam/drone_1/frame_00015700.jpg,84.9449,275.9414,32.44
drone_2,15700,-0.0213,-0.0396,-0.3443,4.9008,26.66,0.9789,0,80,http://internal-drone-net/cam/drone_2/frame_00015700.jpg,118.7928,282.6341,26.66
drone_1,15800,-0.0132,-0.0285,-0.4144,4.8273,23.64,0.1616,0,-1,http://internal-drone-net/cam/drone_1/frame_00015800.jpg,85.4122,275.7633,23.64
drone_2,15800,0.0236,0.0156,-0.3758,4.6617,28.17,0.9956,0,80,http://internal-drone-net/cam/drone_2/frame_00015800.jpg,119.26,282.4561,28.17
drone_1,15900,-0.0273,0.0104,-0.3424,4.9742,31.22,0.1056,0,-1,http://internal-drone-net/cam/drone_1/frame_00015900.jpg,85.8794,275.5852,31.22
drone_2,15900,0.0328,0.0184,-0.3677,5.1976,36.77,0.967,0,80,http://internal-drone-net/cam/drone_2/frame_00015900.jpg,119.7273,282.278,36.77
